date,pageviews,country,iso_code,region,device,session_duration,bounce_rate
2021-05-18,2610,China,CHN,Asia,Mobile,97.04,0.4019
2021-05-18,2173,Brazil,BRA,South America,Mobile,140.94,0.4701
2021-05-19,638,United Kingdom,GBR,Europe,Mobile,62.2,0.4532
2021-05-19,8688,South Africa,ZAF,Africa,Desktop,109.54,0.4699
2021-05-19,597,France,FRA,Europe,Mobile,114.42,0.231
2021-05-19,307,Japan,JPN,Asia,Desktop,124.31,0.4524
2021-05-19,13305,South Africa,ZAF,Africa,Desktop,81.25,0.4879
2021-05-19,3629,United Kingdom,GBR,Europe,Desktop,115.86,0.2512
2021-05-19,6161,South Africa,ZAF,Africa,Desktop,123.94,0.2667
2021-05-19,1152,Germany,DEU,Europe,Mobile,200.11,0.4906
2021-05-19,1806,United States,USA,North America,Desktop,130.99,0.2266
2021-05-20,2877,United States,USA,North America,Desktop,155.59,0.2418
2021-05-20,1916,United States,USA,North America,Mobile,102.72,0.39
2021-05-20,3004,Mexico,MEX,North America,Desktop,111.51,0.2294
2021-05-20,11311,India,IND,Asia,Desktop,115.41,0.4018
2021-05-20,236,China,CHN,Asia,Desktop,131.22,0.2209
2021-05-20,3629,France,FRA,Europe,Desktop,104.92,0.3176
2021-05-20,740,Germany,DEU,Europe,Desktop,63.45,0.2368
2021-05-20,5620,Australia,AUS,Oceania,Tablet,95.13,0.3686
2021-05-20,4274,Australia,AUS,Oceania,Desktop,91.18,0.4839
2021-05-20,3130,Mexico,MEX,North America,Desktop,120.34,0.2974
2021-05-21,3577,Australia,AUS,Oceania,Mobile,71.54,0.2546
2021-05-21,8126,India,IND,Asia,Tablet,35.5,0.289
2021-05-21,2332,United Kingdom,GBR,Europe,Desktop,121.29,0.216
2021-05-21,5598,Australia,AUS,Oceania,Desktop,148.77,0.4935
2021-05-21,1854,United Kingdom,GBR,Europe,Mobile,91.29,0.4565
2021-05-21,3328,Germany,DEU,Europe,Mobile,15.68,0.233
2021-05-21,525,Brazil,BRA,South America,Desktop,27.19,0.4329
2021-05-21,10694,India,IND,Asia,Desktop,118.5,0.3702
2021-05-22,1848,Brazil,BRA,South America,Tablet,100.66,0.4403
2021-05-22,2189,Brazil,BRA,South America,Desktop,171.5,0.3014
2021-05-22,24,France,FRA,Europe,Mobile,45.85,0.289
2021-05-22,9307,Germany,DEU,Europe,Mobile,48.83,0.3667
2021-05-22,1001,Mexico,MEX,North America,Mobile,127.68,0.2955
2021-05-22,9627,Japan,JPN,Asia,Mobile,95.43,0.2548
2021-05-22,736,Australia,AUS,Oceania,Desktop,135.96,0.3907
2021-05-22,6620,South Africa,ZAF,Africa,Desktop,100.48,0.306
2021-05-22,165,Brazil,BRA,South America,Mobile,96.51,0.4975
2021-05-22,4812,France,FRA,Europe,Desktop,99.76,0.399
2021-05-23,9230,United Kingdom,GBR,Europe,Mobile,120.44,0.34
2021-05-23,6838,United Kingdom,GBR,Europe,Mobile,94.7,0.2441
2021-05-23,14409,Germany,DEU,Europe,Desktop,173.0,0.4235
2021-05-23,293,Canada,CAN,North America,Tablet,76.01,0.2578
2021-05-23,5395,Australia,AUS,Oceania,Desktop,47.79,0.2026
2021-05-24,166,United States,USA,North America,Desktop,105.96,0.2556
2021-05-24,261,Japan,JPN,Asia,Desktop,73.73,0.4483
2021-05-24,11205,Brazil,BRA,South America,Desktop,84.48,0.3426
2021-05-24,506,Nigeria,NGA,Africa,Mobile,80.96,0.3285
2021-05-24,6319,China,CHN,Asia,Desktop,118.04,0.4127
2021-05-24,17765,China,CHN,Asia,Mobile,105.8,0.2912
2021-05-25,559,Germany,DEU,Europe,Mobile,130.44,0.4176
2021-05-25,1883,Nigeria,NGA,Africa,Mobile,26.87,0.4718
2021-05-25,4036,China,CHN,Asia,Desktop,130.28,0.4083
2021-05-25,8046,United States,USA,North America,Desktop,138.57,0.2339
2021-05-25,928,Brazil,BRA,South America,Tablet,155.59,0.4074
2021-05-25,647,China,CHN,Asia,Desktop,124.66,0.2145
2021-05-25,10418,Canada,CAN,North America,Desktop,106.83,0.474
2021-05-25,670,Canada,CAN,North America,Desktop,93.59,0.4206
2021-05-25,2690,United States,USA,North America,Mobile,93.06,0.3164
2021-05-25,6318,Mexico,MEX,North America,Mobile,104.83,0.4962
2021-05-26,6670,Brazil,BRA,South America,Mobile,45.99,0.227
2021-05-26,77,India,IND,Asia,Mobile,145.21,0.3522
2021-05-26,969,South Africa,ZAF,Africa,Mobile,84.57,0.4883
2021-05-26,8027,France,FRA,Europe,Desktop,127.7,0.4711
2021-05-26,2926,Germany,DEU,Europe,Desktop,121.95,0.3588
2021-05-26,663,Japan,JPN,Asia,Mobile,126.72,0.377
2021-05-26,205,Nigeria,NGA,Africa,Mobile,79.57,0.3485
2021-05-26,253,Brazil,BRA,South America,Mobile,112.11,0.2917
2021-05-26,7731,China,CHN,Asia,Desktop,114.37,0.4661
2021-05-26,9311,United Kingdom,GBR,Europe,Tablet,5.0,0.3651
2021-05-27,558,Japan,JPN,Asia,Mobile,65.84,0.2435
2021-05-27,5962,United States,USA,North America,Tablet,14.42,0.3801
2021-05-27,7125,South Africa,ZAF,Africa,Tablet,103.9,0.2432
2021-05-27,6496,United Kingdom,GBR,Europe,Desktop,104.43,0.384
2021-05-27,3886,Canada,CAN,North America,Mobile,64.97,0.429
2021-05-27,1267,South Africa,ZAF,Africa,Desktop,115.65,0.2564
2021-05-27,11339,Mexico,MEX,North America,Mobile,85.75,0.2785
2021-05-28,3833,Mexico,MEX,North America,Desktop,46.29,0.4924
2021-05-28,12261,China,CHN,Asia,Desktop,121.2,0.2433
2021-05-28,5976,Japan,JPN,Asia,Desktop,150.33,0.2206
2021-05-28,167,India,IND,Asia,Mobile,125.02,0.2128
2021-05-28,5559,Nigeria,NGA,Africa,Mobile,83.22,0.351
2021-05-28,178,China,CHN,Asia,Mobile,31.14,0.3567
2021-05-28,6483,China,CHN,Asia,Desktop,88.92,0.3427
2021-05-28,197,South Africa,ZAF,Africa,Desktop,182.65,0.2269
2021-05-28,2321,Mexico,MEX,North America,Mobile,127.27,0.3036
2021-05-29,1845,Germany,DEU,Europe,Desktop,144.96,0.4303
2021-05-29,3453,Canada,CAN,North America,Desktop,108.29,0.4879
2021-05-29,2534,China,CHN,Asia,Mobile,128.95,0.2724
2021-05-29,7329,France,FRA,Europe,Mobile,83.85,0.3088
2021-05-29,1647,United States,USA,North America,Mobile,31.76,0.3593
2021-05-29,5849,France,FRA,Europe,Desktop,151.56,0.495
2021-05-29,12408,Mexico,MEX,North America,Mobile,103.61,0.2379
2021-05-29,839,United States,USA,North America,Desktop,85.52,0.4886
2021-05-30,4503,India,IND,Asia,Desktop,116.82,0.2407
2021-05-30,3642,India,IND,Asia,Desktop,127.34,0.3748
2021-05-30,671,Mexico,MEX,North America,Desktop,123.55,0.2701
2021-05-30,375,Japan,JPN,Asia,Mobile,52.19,0.4931
2021-05-30,15848,Japan,JPN,Asia,Mobile,93.77,0.4179
2021-05-30,751,France,FRA,Europe,Desktop,122.68,0.3661
2021-05-30,229,Germany,DEU,Europe,Mobile,184.65,0.342
2021-05-30,4972,Mexico,MEX,North America,Desktop,103.63,0.3657
2021-05-30,5546,Canada,CAN,North America,Desktop,149.53,0.3658
2021-05-31,7735,United States,USA,North America,Mobile,77.76,0.3884
2021-05-31,578,South Africa,ZAF,Africa,Mobile,44.5,0.2208
2021-05-31,561,Japan,JPN,Asia,Desktop,115.21,0.4932
2021-05-31,2932,India,IND,Asia,Mobile,53.21,0.305
2021-05-31,10649,Nigeria,NGA,Africa,Desktop,128.97,0.3779
2021-05-31,1847,Japan,JPN,Asia,Mobile,59.44,0.3909
2021-05-31,2680,United Kingdom,GBR,Europe,Mobile,65.57,0.2585
2021-05-31,966,United States,USA,North America,Mobile,68.33,0.3474
2021-05-31,8359,Canada,CAN,North America,Desktop,120.01,0.2487
2021-05-31,230,United Kingdom,GBR,Europe,Mobile,86.62,0.4627
2021-06-01,1693,Nigeria,NGA,Africa,Mobile,133.76,0.4436
2021-06-01,4532,Nigeria,NGA,Africa,Mobile,114.96,0.2808
2021-06-01,503,Brazil,BRA,South America,Desktop,85.01,0.2752
2021-06-01,2131,Australia,AUS,Oceania,Mobile,160.93,0.3117
2021-06-01,5542,Germany,DEU,Europe,Desktop,106.2,0.4158
2021-06-01,3673,Germany,DEU,Europe,Mobile,38.28,0.3847
2021-06-01,14783,Australia,AUS,Oceania,Mobile,65.95,0.3747
2021-06-01,2189,Canada,CAN,North America,Desktop,151.07,0.2857
2021-06-01,1516,India,IND,Asia,Mobile,74.05,0.3638
2021-06-02,855,China,CHN,Asia,Mobile,155.39,0.4503
2021-06-02,1739,South Africa,ZAF,Africa,Desktop,90.96,0.2163
2021-06-02,6086,Nigeria,NGA,Africa,Mobile,57.86,0.2801
2021-06-02,124,Canada,CAN,North America,Mobile,87.78,0.4858
2021-06-02,3264,Nigeria,NGA,Africa,Mobile,50.59,0.4386
2021-06-02,4159,Japan,JPN,Asia,Mobile,121.95,0.2014
2021-06-02,796,Germany,DEU,Europe,Mobile,64.18,0.4483
2021-06-02,18555,South Africa,ZAF,Africa,Desktop,54.94,0.2495
2021-06-02,1575,Germany,DEU,Europe,Mobile,60.06,0.4599
2021-06-03,14221,United States,USA,North America,Mobile,93.29,0.3511
2021-06-03,7826,United Kingdom,GBR,Europe,Desktop,105.85,0.4999
2021-06-03,3327,Australia,AUS,Oceania,Desktop,93.16,0.4517
2021-06-03,6897,Mexico,MEX,North America,Desktop,89.5,0.4181
2021-06-03,4725,Australia,AUS,Oceania,Tablet,93.49,0.2522
2021-06-04,2575,United Kingdom,GBR,Europe,Mobile,61.72,0.4475
2021-06-04,15636,South Africa,ZAF,Africa,Mobile,145.31,0.2538
2021-06-04,2195,Australia,AUS,Oceania,Mobile,124.61,0.3885
2021-06-04,4722,Canada,CAN,North America,Desktop,142.09,0.4087
2021-06-04,1560,China,CHN,Asia,Mobile,124.91,0.4668
2021-06-04,9988,South Africa,ZAF,Africa,Mobile,103.81,0.431
2021-06-05,5860,United States,USA,North America,Tablet,142.13,0.3516
2021-06-05,4970,South Africa,ZAF,Africa,Desktop,66.6,0.3403
2021-06-05,3336,Japan,JPN,Asia,Mobile,148.4,0.3503
2021-06-05,10874,Australia,AUS,Oceania,Mobile,98.55,0.4797
2021-06-05,11097,Canada,CAN,North America,Mobile,101.74,0.3463
2021-06-05,713,India,IND,Asia,Tablet,94.51,0.3052
2021-06-06,50,United States,USA,North America,Desktop,119.28,0.4822
2021-06-06,2617,Nigeria,NGA,Africa,Desktop,85.37,0.274
2021-06-06,1043,Mexico,MEX,North America,Desktop,136.1,0.3472
2021-06-06,7563,India,IND,Asia,Desktop,135.32,0.4602
2021-06-06,2404,Japan,JPN,Asia,Desktop,135.91,0.3988
2021-06-06,3683,United Kingdom,GBR,Europe,Mobile,52.81,0.2362
2021-06-06,9789,Japan,JPN,Asia,Mobile,65.88,0.2094
2021-06-06,4622,Australia,AUS,Oceania,Desktop,130.17,0.3801
2021-06-06,2213,Canada,CAN,North America,Mobile,125.36,0.3453
2021-06-06,2863,Australia,AUS,Oceania,Desktop,186.29,0.3281
2021-06-07,77,United States,USA,North America,Desktop,152.06,0.4229
2021-06-07,15939,South Africa,ZAF,Africa,Mobile,129.74,0.3775
2021-06-07,979,Mexico,MEX,North America,Mobile,22.95,0.3456
2021-06-07,2862,Brazil,BRA,South America,Mobile,126.07,0.4442
2021-06-07,6921,China,CHN,Asia,Desktop,119.69,0.24
2021-06-07,6371,India,IND,Asia,Desktop,117.18,0.3627
2021-06-07,2833,South Africa,ZAF,Africa,Mobile,118.55,0.4032
2021-06-07,663,Brazil,BRA,South America,Mobile,20.51,0.2095
2021-06-07,398,China,CHN,Asia,Desktop,114.73,0.3629
2021-06-08,8252,Japan,JPN,Asia,Mobile,81.87,0.4085
2021-06-08,2995,Brazil,BRA,South America,Mobile,158.51,0.3382
2021-06-08,5985,South Africa,ZAF,Africa,Tablet,144.04,0.4382
2021-06-08,2727,Germany,DEU,Europe,Mobile,107.34,0.4662
2021-06-08,2880,France,FRA,Europe,Desktop,139.73,0.4501
2021-06-08,6728,Germany,DEU,Europe,Desktop,78.38,0.4648
2021-06-08,7340,United Kingdom,GBR,Europe,Desktop,160.29,0.3615
2021-06-09,5079,Japan,JPN,Asia,Mobile,89.6,0.3224
2021-06-09,2020,United States,USA,North America,Desktop,52.57,0.4895
2021-06-09,108,United Kingdom,GBR,Europe,Desktop,111.14,0.205
2021-06-09,10609,Germany,DEU,Europe,Desktop,105.2,0.4906
2021-06-09,5570,Nigeria,NGA,Africa,Mobile,84.4,0.4368
2021-06-09,1528,India,IND,Asia,Desktop,82.8,0.3353
2021-06-09,1415,France,FRA,Europe,Desktop,142.1,0.4019
2021-06-09,5531,Mexico,MEX,North America,Desktop,118.19,0.3701
2021-06-09,3708,Brazil,BRA,South America,Desktop,126.16,0.3329
2021-06-09,1706,South Africa,ZAF,Africa,Mobile,70.39,0.4749
2021-06-10,4267,Australia,AUS,Oceania,Mobile,125.03,0.3142
2021-06-10,46,Brazil,BRA,South America,Desktop,129.99,0.3986
2021-06-10,12731,India,IND,Asia,Mobile,116.57,0.266
2021-06-10,796,South Africa,ZAF,Africa,Desktop,123.69,0.3484
2021-06-10,38,India,IND,Asia,Mobile,87.22,0.2127
2021-06-10,1374,China,CHN,Asia,Tablet,168.85,0.4841
2021-06-10,5042,United States,USA,North America,Mobile,53.91,0.2937
2021-06-10,779,Japan,JPN,Asia,Tablet,131.8,0.4532
2021-06-10,9306,Germany,DEU,Europe,Mobile,118.01,0.4384
2021-06-10,3056,Nigeria,NGA,Africa,Desktop,121.57,0.4993
2021-06-11,2280,France,FRA,Europe,Desktop,150.31,0.3407
2021-06-11,2330,United States,USA,North America,Mobile,87.72,0.2222
2021-06-11,5946,Mexico,MEX,North America,Tablet,41.86,0.2386
2021-06-11,1582,Japan,JPN,Asia,Desktop,57.06,0.2316
2021-06-11,2824,Germany,DEU,Europe,Desktop,101.31,0.4093
2021-06-11,9783,China,CHN,Asia,Mobile,94.81,0.352
2021-06-11,12383,Australia,AUS,Oceania,Mobile,60.85,0.3381
2021-06-12,781,Germany,DEU,Europe,Desktop,82.51,0.4146
2021-06-12,10738,Canada,CAN,North America,Tablet,59.74,0.2962
2021-06-12,5239,United Kingdom,GBR,Europe,Desktop,80.89,0.4962
2021-06-12,2252,China,CHN,Asia,Mobile,36.32,0.3986
2021-06-12,10741,Nigeria,NGA,Africa,Desktop,132.2,0.3257
2021-06-12,2723,China,CHN,Asia,Mobile,39.06,0.3516
2021-06-12,4369,United Kingdom,GBR,Europe,Desktop,128.12,0.319
2021-06-13,782,Brazil,BRA,South America,Desktop,58.56,0.2658
2021-06-13,7587,India,IND,Asia,Desktop,114.12,0.466
2021-06-13,8634,France,FRA,Europe,Desktop,128.77,0.2216
2021-06-13,10190,Nigeria,NGA,Africa,Desktop,103.5,0.2501
2021-06-13,5099,Japan,JPN,Asia,Desktop,103.48,0.3538
2021-06-13,4876,United States,USA,North America,Desktop,185.13,0.24
2021-06-14,13856,Japan,JPN,Asia,Mobile,121.06,0.3077
2021-06-14,954,Germany,DEU,Europe,Mobile,41.84,0.2905
2021-06-14,5008,Australia,AUS,Oceania,Mobile,80.35,0.2212
2021-06-14,11777,Australia,AUS,Oceania,Desktop,118.05,0.4935
2021-06-14,3835,Germany,DEU,Europe,Desktop,76.91,0.3075
2021-06-14,2166,United States,USA,North America,Mobile,75.26,0.2315
2021-06-15,3077,Brazil,BRA,South America,Desktop,111.19,0.3021
2021-06-15,14391,South Africa,ZAF,Africa,Desktop,137.57,0.3232
2021-06-15,1898,Japan,JPN,Asia,Desktop,113.16,0.4956
2021-06-15,2852,Mexico,MEX,North America,Mobile,21.3,0.3511
2021-06-15,694,China,CHN,Asia,Desktop,71.06,0.4213
2021-06-15,9407,Nigeria,NGA,Africa,Desktop,96.89,0.4282
2021-06-15,4775,Germany,DEU,Europe,Desktop,159.97,0.32
2021-06-16,8305,United Kingdom,GBR,Europe,Desktop,83.07,0.3746
2021-06-16,860,United States,USA,North America,Mobile,83.65,0.2644
2021-06-16,4842,Nigeria,NGA,Africa,Desktop,75.02,0.4452
2021-06-16,99,Germany,DEU,Europe,Tablet,16.07,0.4301
2021-06-16,18214,South Africa,ZAF,Africa,Mobile,62.2,0.4021
2021-06-16,5412,Japan,JPN,Asia,Mobile,59.91,0.3138
2021-06-17,1764,South Africa,ZAF,Africa,Desktop,45.95,0.3162
2021-06-17,495,South Africa,ZAF,Africa,Desktop,130.33,0.4189
2021-06-17,510,China,CHN,Asia,Desktop,115.64,0.3539
2021-06-17,5977,Australia,AUS,Oceania,Desktop,94.55,0.4904
2021-06-17,2687,Australia,AUS,Oceania,Mobile,76.1,0.2237
2021-06-17,14397,Brazil,BRA,South America,Desktop,127.53,0.4634
2021-06-17,4383,Mexico,MEX,North America,Desktop,100.3,0.2365
2021-06-17,1101,India,IND,Asia,Mobile,70.33,0.4678
2021-06-17,6220,Nigeria,NGA,Africa,Mobile,143.54,0.383
2021-06-18,4225,Japan,JPN,Asia,Mobile,92.34,0.3282
2021-06-18,3624,United States,USA,North America,Tablet,97.39,0.2932
2021-06-18,1525,Canada,CAN,North America,Mobile,74.72,0.3023
2021-06-18,3199,United States,USA,North America,Tablet,116.07,0.2322
2021-06-18,4745,China,CHN,Asia,Desktop,122.87,0.2237
2021-06-18,3329,Canada,CAN,North America,Mobile,135.87,0.4678
2021-06-18,13247,Canada,CAN,North America,Desktop,170.26,0.4362
2021-06-18,2672,Brazil,BRA,South America,Mobile,53.01,0.3212
2021-06-18,376,France,FRA,Europe,Mobile,129.78,0.3867
2021-06-19,4519,Canada,CAN,North America,Desktop,82.34,0.48
2021-06-19,3355,Nigeria,NGA,Africa,Desktop,104.73,0.3947
2021-06-19,7167,Australia,AUS,Oceania,Mobile,118.27,0.3928
2021-06-19,7855,Nigeria,NGA,Africa,Tablet,32.21,0.2293
2021-06-19,4656,France,FRA,Europe,Desktop,166.55,0.4215
2021-06-19,1334,Germany,DEU,Europe,Desktop,90.45,0.4265
2021-06-19,3969,United Kingdom,GBR,Europe,Tablet,130.05,0.4141
2021-06-19,2046,Mexico,MEX,North America,Mobile,117.63,0.2954
2021-06-19,2288,Mexico,MEX,North America,Mobile,141.48,0.2997
2021-06-20,1441,India,IND,Asia,Desktop,177.96,0.4203
2021-06-20,5099,United States,USA,North America,Desktop,156.17,0.3631
2021-06-20,11531,Germany,DEU,Europe,Desktop,133.18,0.4409
2021-06-20,13488,Mexico,MEX,North America,Desktop,68.21,0.4627
2021-06-20,5385,United States,USA,North America,Desktop,124.97,0.4731
2021-06-21,13845,South Africa,ZAF,Africa,Mobile,31.17,0.2927
2021-06-21,6433,India,IND,Asia,Mobile,48.08,0.4924
2021-06-21,5556,South Africa,ZAF,Africa,Desktop,108.78,0.3015
2021-06-21,1529,Mexico,MEX,North America,Mobile,90.64,0.2689
2021-06-21,10325,United Kingdom,GBR,Europe,Desktop,100.79,0.2522
2021-06-22,7810,Brazil,BRA,South America,Mobile,56.09,0.25
2021-06-22,4935,United Kingdom,GBR,Europe,Tablet,83.41,0.4539
2021-06-22,874,Canada,CAN,North America,Desktop,59.32,0.4672
2021-06-22,4665,Nigeria,NGA,Africa,Mobile,41.05,0.3621
2021-06-22,521,United Kingdom,GBR,Europe,Desktop,124.91,0.4398
2021-06-22,7520,Japan,JPN,Asia,Desktop,118.42,0.3163
2021-06-22,2159,Japan,JPN,Asia,Desktop,132.62,0.3869
2021-06-22,6020,France,FRA,Europe,Mobile,70.55,0.3736
2021-06-22,3193,Nigeria,NGA,Africa,Mobile,108.37,0.3037
2021-06-23,11184,Germany,DEU,Europe,Desktop,127.67,0.2023
2021-06-23,14994,Mexico,MEX,North America,Mobile,22.13,0.4616
2021-06-23,1189,China,CHN,Asia,Mobile,70.84,0.4406
2021-06-23,5252,Nigeria,NGA,Africa,Mobile,76.51,0.2041
2021-06-23,5064,Australia,AUS,Oceania,Desktop,54.34,0.4955
2021-06-24,1300,Mexico,MEX,North America,Mobile,5.0,0.2067
2021-06-24,8124,Japan,JPN,Asia,Desktop,126.65,0.4737
2021-06-24,137,China,CHN,Asia,Desktop,116.35,0.3353
2021-06-24,1102,Mexico,MEX,North America,Desktop,134.87,0.2224
2021-06-24,1627,Australia,AUS,Oceania,Tablet,56.7,0.2284
2021-06-24,9387,Canada,CAN,North America,Mobile,60.93,0.2777
2021-06-24,4995,China,CHN,Asia,Desktop,135.54,0.3764
2021-06-24,2705,China,CHN,Asia,Mobile,112.8,0.4579
2021-06-24,1241,Germany,DEU,Europe,Mobile,81.56,0.316
2021-06-24,7278,France,FRA,Europe,Desktop,135.72,0.413
2021-06-25,4551,Canada,CAN,North America,Desktop,108.55,0.4401
2021-06-25,6012,Canada,CAN,North America,Desktop,111.37,0.2988
2021-06-25,5367,Australia,AUS,Oceania,Desktop,137.4,0.4932
2021-06-25,4564,Japan,JPN,Asia,Desktop,83.25,0.4298
2021-06-25,11523,South Africa,ZAF,Africa,Desktop,110.2,0.4406
2021-06-25,5431,France,FRA,Europe,Desktop,116.29,0.4563
2021-06-26,4820,Germany,DEU,Europe,Mobile,19.88,0.264
2021-06-26,3558,United Kingdom,GBR,Europe,Desktop,164.82,0.4189
2021-06-26,14963,China,CHN,Asia,Mobile,49.09,0.4565
2021-06-26,6257,Brazil,BRA,South America,Desktop,124.36,0.2547
2021-06-26,562,United Kingdom,GBR,Europe,Desktop,131.82,0.3103
2021-06-26,4308,Canada,CAN,North America,Desktop,109.21,0.2306
2021-06-26,2836,Germany,DEU,Europe,Mobile,68.91,0.3116
2021-06-27,1116,South Africa,ZAF,Africa,Desktop,73.14,0.4672
2021-06-27,11339,Brazil,BRA,South America,Mobile,138.16,0.2515
2021-06-27,2467,United States,USA,North America,Desktop,130.15,0.2631
2021-06-27,3490,Brazil,BRA,South America,Mobile,79.25,0.2616
2021-06-27,8979,Canada,CAN,North America,Mobile,64.98,0.3974
2021-06-27,4047,Mexico,MEX,North America,Mobile,62.74,0.4809
2021-06-27,2550,South Africa,ZAF,Africa,Desktop,80.53,0.3241
2021-06-27,3409,Mexico,MEX,North America,Desktop,137.57,0.3425
2021-06-28,3805,Germany,DEU,Europe,Desktop,80.8,0.4812
2021-06-28,2064,Canada,CAN,North America,Desktop,128.97,0.3852
2021-06-28,2692,Japan,JPN,Asia,Desktop,139.22,0.3903
2021-06-28,2687,United Kingdom,GBR,Europe,Mobile,94.65,0.3198
2021-06-28,1148,United Kingdom,GBR,Europe,Tablet,103.42,0.2894
2021-06-28,25733,Brazil,BRA,South America,Mobile,55.75,0.2912
2021-06-29,3495,South Africa,ZAF,Africa,Mobile,96.87,0.3057
2021-06-29,1608,Mexico,MEX,North America,Mobile,102.65,0.2998
2021-06-29,484,United Kingdom,GBR,Europe,Desktop,170.77,0.3207
2021-06-29,403,Canada,CAN,North America,Desktop,85.77,0.396
2021-06-29,4280,Nigeria,NGA,Africa,Desktop,76.4,0.4571
2021-06-29,1133,Canada,CAN,North America,Desktop,109.45,0.2805
2021-06-29,5245,Canada,CAN,North America,Desktop,132.25,0.3569
2021-06-29,1571,China,CHN,Asia,Desktop,128.16,0.2173
2021-06-29,1815,Germany,DEU,Europe,Desktop,121.83,0.414
2021-06-29,10030,Australia,AUS,Oceania,Desktop,71.41,0.2772
2021-06-29,8163,Germany,DEU,Europe,Mobile,115.8,0.4513
2021-06-30,2288,South Africa,ZAF,Africa,Mobile,48.91,0.3181
2021-06-30,806,Brazil,BRA,South America,Mobile,57.19,0.3454
2021-06-30,2182,India,IND,Asia,Desktop,127.72,0.3948
2021-06-30,1521,Mexico,MEX,North America,Mobile,82.49,0.4102
2021-06-30,10580,China,CHN,Asia,Desktop,166.15,0.4815
2021-06-30,8687,Germany,DEU,Europe,Desktop,91.36,0.4277
2021-06-30,8911,Canada,CAN,North America,Desktop,144.55,0.4826
2021-06-30,3076,United Kingdom,GBR,Europe,Desktop,92.85,0.2945
2021-07-01,14060,France,FRA,Europe,Mobile,108.8,0.413
2021-07-01,2928,Japan,JPN,Asia,Desktop,136.56,0.4712
2021-07-01,274,France,FRA,Europe,Tablet,92.75,0.2532
2021-07-01,5370,Canada,CAN,North America,Mobile,59.31,0.413
2021-07-01,4694,Australia,AUS,Oceania,Desktop,144.07,0.3136
2021-07-01,4810,Canada,CAN,North America,Mobile,28.7,0.2912
2021-07-01,2423,Brazil,BRA,South America,Mobile,71.35,0.4883
2021-07-01,1701,Mexico,MEX,North America,Tablet,86.14,0.4412
2021-07-01,1821,China,CHN,Asia,Mobile,73.88,0.4143
2021-07-02,7963,United Kingdom,GBR,Europe,Mobile,26.57,0.291
2021-07-02,4781,United Kingdom,GBR,Europe,Desktop,82.78,0.4421
2021-07-02,3357,Brazil,BRA,South America,Mobile,159.45,0.2322
2021-07-02,2824,Germany,DEU,Europe,Desktop,136.69,0.3258
2021-07-02,19040,Canada,CAN,North America,Tablet,55.81,0.4029
2021-07-03,4882,United Kingdom,GBR,Europe,Mobile,73.67,0.2354
2021-07-03,10601,France,FRA,Europe,Desktop,152.76,0.2608
2021-07-03,3792,Japan,JPN,Asia,Tablet,143.61,0.4675
2021-07-03,14999,China,CHN,Asia,Desktop,117.5,0.2341
2021-07-03,261,United States,USA,North America,Mobile,136.44,0.3603
2021-07-03,2899,China,CHN,Asia,Mobile,84.21,0.2884
2021-07-04,4570,South Africa,ZAF,Africa,Mobile,47.43,0.2799
2021-07-04,3578,Nigeria,NGA,Africa,Mobile,5.0,0.2633
2021-07-04,6952,India,IND,Asia,Mobile,77.46,0.4299
2021-07-04,2053,India,IND,Asia,Desktop,129.82,0.4072
2021-07-04,1524,Australia,AUS,Oceania,Desktop,108.2,0.4116
2021-07-04,3751,Nigeria,NGA,Africa,Desktop,144.7,0.2165
2021-07-04,4064,Japan,JPN,Asia,Mobile,45.08,0.2008
2021-07-04,11327,Japan,JPN,Asia,Desktop,189.91,0.2917
2021-07-05,3927,Mexico,MEX,North America,Mobile,119.55,0.3785
2021-07-05,11387,United Kingdom,GBR,Europe,Desktop,123.33,0.4748
2021-07-05,16797,Germany,DEU,Europe,Desktop,146.67,0.2371
2021-07-05,1419,South Africa,ZAF,Africa,Desktop,126.1,0.2207
2021-07-05,4854,Canada,CAN,North America,Mobile,97.29,0.4421
2021-07-06,7573,Canada,CAN,North America,Mobile,105.81,0.4591
2021-07-06,1447,Nigeria,NGA,Africa,Mobile,5.0,0.3567
2021-07-06,8222,Germany,DEU,Europe,Desktop,71.3,0.3852
2021-07-06,6362,Japan,JPN,Asia,Desktop,109.48,0.2084
2021-07-06,1971,South Africa,ZAF,Africa,Mobile,67.65,0.3266
2021-07-06,252,Canada,CAN,North America,Mobile,171.66,0.3562
